OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-863013,10937,cookies aux pépites de chocolat,Generic,200g,France,2024-10-17,3.69
REC-619067,13299,Arlequin Original,Lutti,0.25 kg,France,2024-09-19,21.74
REC-920009,5794,Bénénuts Twinuts original,Generic,150 g,France,2024-05-23,20.3
REC-412474,12679,Cocottes chocolat et graines bio,St Michel,140 g,"France,Suisse",2024-07-12,11.3
REC-777724,14715,Madeleines moelleuses,St Michel,250 g,"France, en:morocco",2025-06-14,23.74
REC-387941,5781,Galettes au bon beurre,St Michel,208 g,"France,Allemagne,Royaume-Uni,Italie",2024-05-10,21.27
REC-384511,5290,Mini brioches tressées,"Harris, Harrys",210 g,France,2024-09-03,9.59
REC-268081,11735,Crackers Espelta 3 semillas,"Carrefour BIO, Carrefour",200 g,"France,Espagne, Italie",2024-05-17,13.16
REC-940034,12487,Coleslaw,Monique Ranou,300 g,France,2024-08-28,7.63
REC-757456,13566,Gaufres fourrage au miel - BIO,Chabrior,175 g,France,2025-11-27,7.79
REC-409619,9761,Cookies Tout Chocolat,Carrefour,200 g,"Belgium,France,Italy,Morocco,Spain",2026-01-31,18.66
REC-439800,6255,Noir noisettes entieres,Carrefour Extra,200 g,"Belgium,France,Kenya",2025-06-30,14.81
REC-908156,12165,Sablés au deux céréales Chocolat lait,"Carrefour BIO, Carrefour",160 g,France,2025-08-24,22.68
REC-479940,14012,Déli matin,"Marque Repère, P'tit Déli",600 g,France,2024-06-06,5.71
REC-596701,9177,La Gâche Tranchée au sucre x 14 tranches,La fournee doree,Unknown,France,2025-02-03,1.33
REC-995175,13989,Croquettes de Poisson MSC Ail et Fines Herbes,Findus,300g,"France,La Réunion",2024-09-22,5.61
REC-713914,10633,Poulain noir extra,Poulain,300 g,France,2026-01-14,8.33
REC-715226,6213,Fine et gourmande lait français,"Fine gourmande, Poulain",100 g,"France, en:morocco",2025-09-11,16.39
REC-600120,14522,Pain lait bio* nature x8 280g,Bien,280 g,France,2024-06-24,22.86
REC-336168,11609,Chocolat noir extra,Ethiquable,100 g,France,2025-10-16,17.4
REC-635877,11796,Tablette de chocolat 85% de cacao,Grain de Sail,100 g,"France,en:france",2024-07-15,13.99
REC-793869,13117,Corny Schoko-Banane 4011800523213 Müsliriegel,"Corny, Schwartau",150g,"Austria,Germany",2025-09-06,11.46
REC-729454,5907,"Süßes, Kekse Hobbits kernig","Bahlsen, Brandt",250g,"France,Germany,Spain",2024-02-20,3.56
REC-795417,10431,Cream Crackers,Barber,300 g,"France, Netherlands, Spain, en:united-kingdom",2025-05-06,6.15
REC-991261,13519,Menier Swiss Dark Chocolate,Menier,100g,"France,Royaume-Uni",2024-03-07,13.87
REC-456070,9654,Smiths Scampi & Lemon Snacks,Smiths,Unknown,"France, en:united-kingdom",2024-12-08,18.81
REC-593710,5324,Centwafers,Lu,45 g e,"Belgium,France,Luxembourg",2024-10-06,15.5
REC-807443,8334,Pim's Fraise touche de Fraise des Bois,Lu,150 g e,France,2025-07-08,13.16
REC-881762,5157,Sans gluten et sans lactose,Generic,240 g,"Belgium, France, Germany, Switzerland, en:netherlands",2024-05-02,1.69
REC-828818,6585,Ovomaltine Barres,Ovomaltine,Unknown,France,2024-04-03,3.9
REC-198426,7619,Granola Barre Extra Cookie,Generic,Unknown,France,2024-09-13,5.42
REC-735262,5718,Toblerone,TOBLERONE,360 gram,"France, Switzerland, Germany",2025-12-14,16.18
REC-335006,11415,Barre Chocolatée Kinder Bueno Chocolat au Lait,"Ferrero, Kinder",215 g,France,2026-01-11,16.49
REC-235171,13348,Bonbons Tic Tac x110 pastilles MENTHE EXTRA FRAÎCHE - 54g,"Ferrero, TIC TAC",54 g,"France, Switzerland",2024-04-27,5.99
REC-126795,9570,Plazma,Bambi,7pcs,"Serbien, Germany",2024-05-15,23.37
REC-191439,5618,Dairy Milk Little Bar,Cadbury,Unknown,"France,United Kingdom,United States",2025-12-08,12.06
REC-879240,12575,Crunchy Toasts Seigle complet & sésame,Carrefour,Unknown,"France,Italie,Espagne",2024-04-18,20.68
REC-742761,6728,CACAHUÈTES GRILLEES SALEES,CARREFOUR CLASSIC',Unknown,"Belgium,France,Italy,Poland,Romania,Spain,Guadeloupe",2024-05-09,17.0
REC-182506,12279,Salted Caramel Bar,Nakd,140 g,"België,Tsjechië,Frankrijk,Senegal,Spanje",2024-03-07,3.45
REC-947426,14139,Spécial matin sarrasin fibre,"Ekibio,Le Pain des Fleurs",230 g,"Belgium,France,Spain",2024-02-06,1.85
REC-624868,12311,Galbusera Frollino Vitagi Alcalinizzante,Galbusera,300 g,Italia,2024-05-21,15.81
REC-340816,9476,KitKat Chunky,Nestlé,4x40g,en:gb,2025-07-08,13.16
REC-575916,14969,frita saveur paprika,Frita,15g,Morocco,2025-06-28,7.72
REC-273523,7790,Chips Saveur Sauce Pommes Frites,Brets,125 g,France,2024-10-18,18.34
REC-635011,10128,Wortsits Giants Really cheesy,Walkers,130 g,United Kingdom,2026-02-03,1.38
REC-151480,7036,Pomme,"Marque Repère, NAT&vie",200 g,France,2025-09-26,22.54
REC-540709,10615,French Fries - Ready Salted,Walkers,21 g,United Kingdom,2025-09-19,18.47
REC-881893,6340,PROTEIN FLAPJACKS SALTED CARAMEL,TREK,Unknown,Reino Unido,2024-06-25,9.95
REC-299690,11554,gullon zero wafer vanilla,Gullón,60g,Spain,2024-09-13,13.44
REC-478544,11024,Carrot Cake Soft Oaty Bars,Generic,6 x 25g = 125g,en:gb,2026-01-09,7.22
REC-165693,10054,KIDDYLICIOUS Cheesy Straws - saveur Fromage - 48g (4x12g),Kiddylicious,48 g,"en:gb, France",2024-11-22,9.56
REC-679095,13872,Peruvian Dark Chocolate,Asda,Unknown,United Kingdom,2025-05-24,12.54
REC-470114,13424,Mozart Kugeln,"J.D. Gross,Lidl,Schluckwerder",200 g,"France,Germany,Netherlands,Spain",2025-11-03,18.91
REC-623255,10622,Chocolate con leche 0%,Trapa,80,"Marruecos,España",2024-10-26,15.75
REC-978198,6480,Ready Salted Crisps,Tesco,6 x 25 g,"France,United Kingdom",2025-02-06,7.39
REC-400651,12060,Doritos,Doritos,280 g,France,2024-02-07,7.92
REC-508622,12636,Chocolate Orange Oat Biscuits,Nairn's,200 g,"United Kingdom,en:united-kingdom",2025-03-29,15.79
REC-705609,11936,Water Biscuits,Generic,Unknown,United Kingdom,2025-08-14,13.16
REC-239402,8668,Galletas Divertidas,Generic,Unknown,España,2024-07-09,10.34
REC-631780,7582,Milka Chips Ahoy Chocolate,Generic,100 g,en:morocco,2024-08-27,21.47
REC-639918,8138,Crunchy,Nature Valley,42,"Francia,España",2025-10-10,13.16
REC-598647,7321,L'Original fingers,"Cadbury, Fingers, Mondelez",138 g,France,2024-10-31,8.24
REC-795928,14428,Haferkraft Zero - Kakao 4er-Pack,Corny,140 g (4 x 35 g),Deutschland,2025-10-07,6.84
REC-995010,7877,Chipsfrisch Peperoni,Funny-frisch,150g,Germany,2025-06-18,14.45
REC-864408,13792,La pause chocolat,Bonne maman,6x2 235 gr,en:fr,2024-05-05,13.16
REC-560140,12615,"Snacks poppés lentilles pois cassés et quinoa, sachet 70g",U,70 g,France,2024-11-02,21.97
REC-861436,9046,Drumstick Squashies,Swizzels,140g,en:United Kingdom,2024-07-23,4.7
REC-529810,7037,Pringles hot cheese,Pringles,160g,"France,Allemagne,Maroc,Royaume-Uni,États-Unis",2025-05-10,22.14
REC-567924,10587,Original,Cheez-It,12.4 oz,United States,2024-03-06,22.19
REC-378832,13699,Pringles Original,Pringles,"100g, 5.2 oz","Bolivia,France,Germany,Hong Kong,United States",2025-09-27,3.67
REC-183489,9121,tartines craquantes riz et quinoa,Bisson,"190g, 14 biscottes","Belgium,France,Guadeloupe,New Caledonia",2024-07-21,20.91
REC-370007,12505,Tiramisu,"Deluxe,Lidl,Solo Italia",Unknown,"Bulgaria,Croatia,Czech Republic,France,Germany,Slovakia,Slovenia,Spain,United Kingdom",2025-05-12,6.99
REC-437363,6575,La cerise,"Lidl, Qualité Supérieure",165 g,"France,Germany,United Kingdom",2024-06-19,13.44
REC-160738,10868,Envitas Fraise & Yaourt,Sondey Envitas,Unknown,"France,Germany,Switzerland",2025-03-16,2.81
REC-495254,6484,Cachou,Lajaunie,6 g,France,2024-12-22,1.05
REC-489036,10106,Pépito pépites,"LU, Mondelez",300g,France,2025-11-17,18.62
REC-925128,5609,Bledina mon premier boudoir,Generic,120 g,France,2025-11-15,19.07
REC-559723,13477,Macedoine de legumes 320g,Generic,320 g,"France, Belgique, Luxembourg",2025-08-18,6.74
REC-736521,12518,Biscuit quinoa cacao,Gerblé,132 g,"France,en:france",2025-04-15,24.14
REC-488195,11903,Galette Riz Chocolat Noir,Gerblé,"130,4 g",France,2024-09-27,14.08
REC-136944,11205,Pâtes de fruits,Gerblé,Unknown,France,2025-02-19,15.91
REC-658131,6086,"Bonne Maman - Mini Marble Cake Chocolat, 300g (10.6oz)",Bonne maman,300g,Francia,2024-12-14,10.03
REC-195641,11606,15 Fourrés ronds chocolat 300G CROK - P'tits Prods,Chabrior,300 g,France,2025-05-12,3.22
REC-477705,7824,Pains au lait x10 - 350g,U,350 g,France,2024-11-10,13.06
REC-877616,8981,QUATRE-QUARTS,Ker Cadélac,200g,France,2025-04-12,22.3
REC-262652,7060,"Ker Cadélac - Madeleines Maxi Chocolate chips, 600g (21.2oz)",Generic,600 g e (24 * 25 g),Francia,2024-11-18,6.7
REC-256300,13336,Pétales,Carrefour,75 g,"Belgique,France,Italie,Espagne",2026-01-29,3.82
REC-913748,13782,Authentique noir bio 100%,Moulin des Moines,100 g,France,2024-07-10,14.99
REC-440765,10116,Feigen Crackers,Le pain des fleurs,150 g,"Belgium,France,Netherlands,Switzerland",2024-10-02,18.22
REC-722425,14944,Classic,"Carrefour,Carrefour Sensation",175 g,"France,Italy,Spain,Switzerland,ISRAEL",2024-07-21,20.95
REC-637715,8327,Le Petit Beurre,"Marque Repère,P'tit Déli",Unknown,"France,Suisse",2024-07-07,23.61
REC-183626,14133,Brioche tranchée nature,"Marque Repère, Epi d'Or",500 g,France,2025-04-28,6.19
REC-407949,14581,Brioche tranchée,"Marque Repère, Épi d'Or",700 g,France,2024-05-23,21.63
REC-466071,12730,Gom's,"Gom's, La pie qui chante",265 g,France,2024-05-20,2.78
REC-301004,13796,chocolat lait forte teneur cacao,Madagascar,100 g,France,2024-03-13,11.91
REC-516482,5538,Petits beurre Comté et poivre noir de Madagascar,Michel et Augustin,100 g,France,2024-08-31,13.16
REC-613650,7142,Finest Selection Mandel Knusper Vielfalt,"merci,Storck",250g,"Österreich,Belgien,Bulgarien,Deutschland,Marokko,Rumänien,Schweden,Schweiz",2024-03-27,24.49
REC-676237,9441,Green Plantain Chips Salted,Generic,85 g,"United Kingdom,Czech Republic",2024-10-04,13.42
REC-312129,9887,Barres Extra Kellogg's Choco Amandes - 4x32g,Kellogg's,128 g,"Belgium,France",2025-05-10,14.12
REC-716505,10599,Elephant Pretzels With Salt,Elephant,80g,"Croatie,France,Allemagne,Maroc",2024-08-31,13.16
REC-817683,9838,Chocolat noir,Macao,Unknown,Morocco,2025-08-09,11.05
REC-872039,6811,Bonbons Suisses aux plantes Menthol Sans sucres,Ricola,70 g,France,2025-04-06,1.62
REC-683264,13105,Milka - MMMAX - Noisettes Entières,"Milka, Mondelez",Unknown,"Bélgica,Francia,España,Tailandia",2024-05-05,6.2
REC-302299,11929,Ferrero rocher fines gaufrettes enrobees de chocolat au lait et noisettes avec noisette entiere pyramide de 28 pieces,Ferrero,350 g,"Francia,Alemania,Marruecos",2024-08-02,8.05
REC-372150,11789,Bonbons Tic Tac 100 pastilles menthe extra fraiche - 49g,"Ferrero, TIC TAC",49 g,France,2025-06-29,5.62
REC-975801,8497,Original,"Mondelez International,Oreo,Mondelez",10 x 44 g,"Austria,Bélgica,Francia,Alemania,Países Bajos,Portugal,España",2025-04-28,2.94
REC-928383,6613,PANDORINO Cacao,Dulcesol,45g,"France, en:morocco",2024-07-19,5.6
REC-925825,13659,Sandwich Sabor Yogurt con avena y frutos rojos,Gullón,220 g,España,2024-03-12,15.38
REC-717195,5271,Cacahuetes Chocolate Negro,"Casa Pons,Hacendado",250g,España,2024-12-28,13.16
REC-538487,8265,kitkat,Generic,Unknown,"France, en:morocco",2024-07-23,20.73
REC-672633,5847,Hint Of Salt,"Nabisco-Triscuit, Triscuit",240 g,"France,United States, World",2024-08-22,14.98
REC-756239,13079,Leader chips,Generic,Unknown,Morocco,2025-10-01,8.33
REC-507312,7577,Baked Squeezed Pretzels,Elephant,1pcs,"Germany, Morocco, en:france",2025-11-01,13.16
REC-201468,14892,Whole Grain Super Seeded Cracker,Nairn's,137 g,"France, en:united-kingdom",2026-01-05,18.26
REC-405699,11208,Chicles,Mentos,30 g,"France,Morocco",2025-06-25,3.65
REC-188836,10229,Wafers chocolate 0% azúcares,Florbú,160 g,"Chile, Spain, en:morocco",2024-07-04,20.54
REC-618463,13837,Tostada Petit,Gullón,Unknown,"Switzerland, en:morocco",2025-08-13,13.51
REC-574499,14190,PRAWN CRACKERS,ASIA GREEN GARDEN,100 g,"Germany,United Kingdom",2025-09-18,23.04
REC-446034,14284,Prosport - barre cacahuètes 🥜et caramel salé,Eat Natural,3 x 45 g,en:fr,2024-05-12,7.18
REC-511807,12459,Les P'tits CURIEUX barres cookies choco noisettes,Bjorg,140g (8 barres),France,2024-06-13,23.71
REC-455222,10484,Encas équilibré,Gerlinéa,93 g,France,2026-02-02,23.22
REC-533248,12515,La madeleine cœur framboise,Bonne Maman,300 g,France,2025-12-05,13.01
REC-796087,7177,Lightly Salted Tortilla Chips,Everyday Essentials,200g,United Kingdom,2025-10-19,5.09
REC-873749,13441,Galette moelleuse chocolat au lait,St Michel,180 g,France,2025-02-24,8.21
REC-981704,8021,Barre moelleuse Cranberries & Noisettes,Belvita,Unknown,"France, en:belgium",2024-05-03,11.73
REC-191071,5479,Abbracci,"Barilla, Mulino Bianco",350g,"en:france, en:germany, en:italy, en:Italy",2024-05-10,2.71
REC-327209,6442,Noir 70% noisettes et amandes caramélisées,côte d'or,100g,France,2025-02-15,23.51
REC-815047,6745,Savane Max Barr',Brossard,210g (7x30g),en:fr,2025-07-29,24.07
REC-238702,11191,McCoy's Ridge Cut - Salt & Malt Vinegar Flavour Potato Crisps,McCoy's,45 g,United Kingdom,2024-02-27,19.25
REC-155513,7499,Alpenmilch,Ritter Sport,Unknown,Germany,2025-10-12,6.33
REC-411415,8156,Biscuit pavot goût passion,Bjorg,130g,France,2025-01-12,3.83
REC-361998,11067,Parle-G gold 75g,Parle,50 g,en:India,2025-10-25,18.02
REC-438617,6967,Barritas de chocolate blanco,Hacendado,Unknown,"Spain, en:portugal",2026-01-10,8.31
REC-996928,7996,Chocolate Negro 55%,Hacendado,150g,"Marruecos,España",2025-09-11,7.32
REC-721694,14794,Snickers,Mars,41.7 g,United Kingdom,2025-09-24,17.99
REC-743959,7002,Gaufres au miel,Carrefour,175 g,"France, Italie, Espagne",2024-07-29,16.0
REC-457749,6480,Les P'tites Madeleines Nature,Ker Cadélac,412 g,France,2024-05-11,13.16
REC-972201,8408,Co-op Shortbread Fingers 380g,Coop,20,en:United Kingdom,2024-09-23,21.28
REC-496506,10963,Roasted And Salted Peanuts,Alesto,400 g,en:United Kingdom,2024-07-08,6.9
REC-475535,6431,Pop corn sucre de canne,Vico,240 g (3x80 g),France,2025-09-07,12.91
REC-493372,8826,Multigrain Crackers,Tesco,Unknown,en:united-kingdom,2025-05-27,10.16
REC-961684,5886,Orange Dark Chocolate,Tesco Finest,100g,United Kingdom,2024-12-15,2.01
REC-686191,6806,Mint Dark Chocolate,Tesco Finest,100g,United Kingdom,2024-03-01,17.2
REC-460306,12728,Fruit & Fibre Bars Apple & Cinnamon,Generic,3 x 44g,en:United Kingdom,2024-12-01,20.44
REC-822607,9112,Dark Chocolate Corn Thins 4 x (130g),Generic,130g,"France, Spain, United Kingdom",2024-12-09,19.17
REC-989368,13822,Chocolate Chip Shortbread,Generic,125g,"France,Royaume-Uni",2025-11-14,13.16
REC-302228,6517,All Butter Flapjacks,Marks & Spencer,320 g,"France, Royaume-Uni",2024-12-07,2.11
REC-564580,6016,fresh stacks the original,RITZ,11.8oz,United States,2024-03-07,13.16
REC-937044,12099,Chocolate Chip,Clif Bar,2.40 oz (68 g),"Australia,United States",2024-10-21,23.71
REC-193413,8255,Mini Marzipan Butterstollen Konfekt Classic,Favorina,350 g,"France,Germany,United Kingdom",2025-03-28,13.16
REC-254903,7069,Tablette de chocolat noir,Fin Carré,Unknown,France,2025-10-15,2.27
REC-808321,12433,Popcorn süss,Snack Day,3x100g,"France,Germany,en:en,en:germany",2024-11-23,20.71
REC-247138,10718,Coeurs pain d'épices chocolat noir,"Favorina,Aachener Zucker und Backwaren Paul Schaeffer,Lidl",300 g,"Czech Republic,France,Germany,Italy,Luxembourg,Poland,Serbia",2024-04-27,9.52
REC-250995,10686,Caramel et biscuit,"Krüger,Ludwig Schokolade,Mister Choc",5x58g,"Denmark,Finland,France,Germany,Greece,Italy,Poland,Sweden",2025-05-08,22.02
REC-521773,7656,Cookies Haselnusscreme & Schokolade,"Lidl,Sondey,Merba",200 g,"Bulgaria,France,Germany,Hungary",2025-05-13,13.16
REC-231322,6575,Avena digestive,Aurada,425 g,Spain,2024-09-07,14.93
REC-674125,9358,Pitted Ripe Olives,"Crespo, Euroliva  S.A.  Ctra., ครีสโป",Unknown,"ประเทศฝรั่งเศส,ประเทศเยอรมนี,ประเทศรัสเซีย,ประเทศสวิตเซอร์แลนด์,ประเทศไทย (Thai),สหรัฐอเมริกา",2025-08-17,13.16
REC-987210,14765,Dragibus,Haribo,40 g,"Belgique,France,Suisse",2025-10-29,1.59
REC-879118,11703,Surfizz Goûts Fruits,Lutti,0.2 kg,France,2024-07-19,4.82
REC-414781,9649,Chips saveur barbecue,Generic,45 g,France,2025-07-20,7.39
REC-541536,12438,"Gerble - Gluten and Lactose Free Madeleines, 200g (7.1oz)",Gerblé,200 g,France,2024-12-28,24.34
REC-113940,5068,Brownie à la Française Chocolat 🍫,St Michel,240g ℮,Francia,2024-07-17,13.42
REC-669510,9854,"Bonne Maman - Coconut Croquants, 150g (5.3oz)",Bonne maman,Unknown,"Francia,Alemania",2025-09-22,23.57
REC-719430,7265,Lunettes myrtille,Bjorg,200 g,France,2025-05-06,21.34
REC-121626,12916,Fourrés duo cacao,Bjorg,Unknown,France,2025-01-18,8.63
REC-643869,8398,Sablé amande saveur citron 200g BIO,Chabrior,200 g,France,2025-04-17,17.04
REC-749970,5317,Tablette dégustation chocolat noir 90% - 100g,"Ivoria, Les Créations Ivoria, Les creations",100 g,France,2025-08-01,23.2
REC-667097,6763,Formule Zen,Generic,200 g,"France,La Réunion",2024-03-10,14.18
REC-914857,8338,Daco Bello Formule detente,Daco Bello,200 g,France,2025-08-25,11.27
REC-790494,13116,Les Sablés,Generic,"125 g, 4.41 oz, 16 biscuits","Canada,France,Italie,Suisse",2024-11-23,13.89
REC-485273,6330,TUILES goût paprika,"CMI (Carrefour Marchandises Internationales), Carrefour, Groupe Carrefour",170 g,"France, Italie, Espagne",2025-05-23,18.93
REC-156999,12187,Petit beurre 🧈Original,Generic,200 g,"Belgium, France, Italy, Poland, Romania, Spain, en:morocco",2025-07-17,12.13
REC-168209,14384,Chocolat noir,Carrefour,126 g,"France,Maroc, Italie, Espagne",2025-09-13,20.96
REC-989599,11611,carottes râpées,"Marque Repère, Menu Fraîcheur",500 g,France,2024-07-28,17.81
REC-157816,6343,Déli Matin Pépites de chocolat,"Marque Repère, P'tit Déli",600 g,France,2024-06-22,21.0
REC-547082,5111,Biscuits tablette chocolat au lait,"Bio Village, Marque Repère",150 g,France,2025-08-04,17.26
REC-120009,12157,Tortillas nature,"Jardin Bio, Jardin biologique",125 g,France,2024-02-06,15.92
REC-167326,10092,mendiant de luxe,Seeberger,400g,"France,Allemagne,Suisse",2025-04-04,13.16
REC-477500,11534,Kinder Chocolate,Kinder,150 g,Česko,2025-04-28,13.16
REC-511376,7896,Werther's Original,Storck,135 g,"Denmark, Finland, France, Norway, Poland, Spain, Sweden, en:united-kingdom",2026-01-13,9.54
REC-617539,14898,Rich Tea Biscuit,Tesco,300g,"France, en:united-kingdom",2024-09-06,13.16
REC-721665,8220,Furrows Sea Salt & Vinegar,Tyrrell’s,Unknown,"Frankreich,Vereinigtes Königreich,Deutschland",2025-04-09,20.26
REC-632783,10363,Sea salt,popchips,Unknown,"France, United Kingdom",2024-09-02,20.63
REC-562355,8788,7Days Bake Rolls Pizza 80g,7 Days,80g,"Румъния,България",2024-04-10,17.52
REC-430013,9722,LOTUS BISCOFF Speculoos Original - 375g (3x125g),"Biscoff,Lotus",375 g,"Francia,España,Suiza",2026-01-03,5.62
REC-447694,12129,Kitkat,Generic,48,"France,Royaume-Uni",2025-04-21,15.78
REC-807074,12989,Netsle Chocolat noir 100% cacao,Nestlé,125 g,"Marruecos,España",2025-03-21,23.56
REC-704083,13572,Pépito chocolat au lait,"Lu, Mondelez, Pépito",192 g,"France,Suisse",2024-05-19,11.03
REC-798949,8256,Noir Pistaches Caramélisées,Côte d'Or,180 g,"Belgique,France,Pays-Bas",2025-02-01,24.1
REC-553265,7504,Colazione più con 5 cereali,Kinder,290 g,"France,Italy,Switzerland",2025-12-27,10.14
REC-185851,5067,Lay's Potato Chips,Lay's,50 g,"India,United States,Canada",2024-03-22,21.81
REC-752993,11735,hula hoops bbq,KP Snacks,6 x 24 g,"Ireland, en:united-kingdom",2025-02-14,3.74
REC-986891,5790,Pain d'épices au miel,Carrefour,Unknown,"France, en:morocco",2025-01-13,20.89
REC-486665,7988,grenode salted peanut Protein Bar,Grenade,Unknown,"Belgien, Frankreich, Vereinigtes Königreich, Germany",2025-10-04,4.28
REC-970738,5431,Oaties,Tower Gate,Unknown,"France,United Kingdom",2025-03-03,8.68
REC-615411,14006,Sweet & Salty Popcorn,Butterkist,100g,United Kingdom,2025-07-21,1.64
REC-507905,6466,Rough Oatcakes,Generic,250g,"France,United Kingdom",2024-08-08,10.29
REC-473307,5245,Milka mlecna Alpin,Generic,100 g,"Румъния,България",2024-04-19,13.16
REC-215755,6706,Speculoos,Sondey,250g,Nederland,2024-06-08,24.68
REC-913871,5740,Dry Roasted Lightly Salted Peanuts,PLANTERS,Unknown,"Spain,United States",2024-12-15,19.15
REC-600785,12959,Rich Tea,Belmont Biscuits,300 g,"Ireland,United Kingdom",2024-07-02,16.14
REC-188902,5940,Organic Sea Salt Multigrain Tortilla Chips,Generic,1,"en:United States,en:United States, World",2024-08-22,19.48
REC-290106,14654,Knoppers,Storck,25g,en:fr,2024-09-23,19.79
REC-713073,12678,Tartines Craquantes Sarrasin,"Jardin bio, Léa Nature Jardin Bio",150 g,France,2024-11-19,4.97
REC-921661,7645,Mamia Strawberry and Apple Oaty Bars,Aldi,6x25g,en:gb,2024-03-17,3.87
REC-952041,6128,Galaxy Minstrels Pouch Bag,Mars,125 g,United Kingdom,2024-12-19,22.71
REC-880944,11162,Mint,Aldi,5 x 25 g,"Ireland, en:united-kingdom",2025-05-08,15.46
REC-205848,12416,8 Meringue Nests,Tesco Finest,Unknown,en:United Kingdom,2024-12-31,18.45
REC-246073,7229,Donuts,Sondey,Unknown,"France,Royaume-Uni",2024-06-22,4.11
REC-641406,8425,Napolitain l'original,LU,12 x 30g,en:fr,2024-10-23,14.24
REC-998524,11543,Olive & rosemary ovali italian cracker crisps,Crosta & Mollica,Unknown,en:gb,2025-08-10,4.21
REC-908164,8023,Salted peanuts,"Sainsburys, Stamford Street Co",200g,en:gb,2026-01-15,12.38
REC-527294,14181,Pringles paprika 175 gr,Pringles,Unknown,Italy,2025-02-10,18.77
REC-448274,11211,Eucalyptus,Ricola,"52,5 g",France,2025-02-11,19.83
REC-618421,10071,Brets saveur Pili Pili,Generic,125 g,France,2025-09-09,7.21
REC-282857,13320,Krackwheat,Jacob's,230g,en:United Kingdom,2024-02-06,23.24
REC-874480,11166,"VEGETABLES* Carottes, betteraves, patates douces, panais",Carrefour,100 g,"France,Espagne",2024-05-29,14.23
REC-931323,5019,Bbq PopChips,popchips,17 g,United Kingdom,2024-04-27,13.8
REC-794137,13235,Parle-G,"Parle, Britannia",100g,"United States,India",2024-06-23,18.64
REC-468585,6950,Chips nature,"Lay's, Lays",370 g,France,2025-05-20,21.58
REC-710619,7309,Cookies Classique Noisette,Delacre,Unknown,"Belgium, France, en:italy",2025-09-08,4.83
REC-245365,9662,Taste the Difference Brioche Burger Bun,Sainsbury's,Unknown,en:gb,2025-09-08,2.08
REC-904550,7153,Tartines craquantes noisette imp,Le Pain des Fleurs,Unknown,France,2025-10-29,14.94
REC-165913,8331,NAKD PROTEIN - Caramel - | Barres protéinées | 7g de protéines végétales | 100% d'ingrédients naturels | Sans sucres ajoutés | 3 x 45g | 135g,Nakd,135 g,"United Kingdom,Netherlands, France",2025-09-03,13.31
REC-461493,5977,Grün-Ohr Hase vegan,Katjes,175g,"Germany, en:austria",2026-01-11,13.28
REC-684418,11834,Digestive,Tesco,Unknown,"Germany,United Kingdom",2024-05-26,17.54
REC-770021,6050,M&M’s Crispy,M&M'S,187 g,"France,Netherlands",2025-12-30,17.68
REC-733355,12789,Crushed Sea Salt & Black Peppercorn Crisps,"Walkers, Sensations",150g,en:United Kingdom,2024-04-27,10.6
REC-833932,9364,Barre Cacahuètes Caramel Chocolat,Generic,Unknown,fr,2024-02-17,15.64
REC-689052,7623,Hot Kickin' Sour Cream Flavour,Pringles,160g,"Germany, United Kingdom, en:morocco",2025-01-27,7.7
REC-979255,12872,Monaco,Belin,95 g,France,2024-06-09,13.16
REC-737554,6712,Salted Lentil Chips,Generic,18g,en:United Kingdom,2024-12-31,17.82
REC-132519,9486,Eat Natural Dark Chocolate With Cranberries And Macadam,Eat Natural,40 gram,United Kingdom,2026-01-03,13.95
REC-880562,7080,Percy pig,Marks & Spencer,170g,"Germany,United Kingdom",2024-07-01,14.83
REC-382215,10434,Raisins,Generic,20 OZ (567g),United States,2025-12-10,18.61
REC-499672,10033,Pretzel Crisps Original Organic,Generic,28 oz,"United States, World",2025-10-23,13.16
REC-235620,12129,No Added Sugar Smooth Dark Chocolate,Sainsbury's,100g,"France, United Kingdom",2025-08-04,15.16
REC-753199,12825,Botersprits,Sondey,400g,"Frankreich, Germany",2025-07-29,24.35
REC-477150,12037,Stollen with Marzipan,"Favorina, Lidl",750 g,"Belgium,France,Spain",2025-11-14,6.76
REC-121367,6191,Snack Gurken,"Max & Lena, MyCubies",250g,"Frankreich,Deutschland,Schweiz",2024-11-10,11.15
REC-300247,5701,Saveur Sour Cream & Onion,Generic,170 g,"France,Espagne",2024-06-15,7.56
REC-224179,5852,Mini Gâches,Generic,360 g,France,2025-11-10,18.01
REC-407150,10888,BIO tortitas chips maiz,Generic,125 g,"Francia,España",2025-01-11,12.52
REC-522316,13035,Bio crackers,"Grafschafter,Lidl,Maitre Jean Pierre,Tastino",200 gram,"República Checa,Francia,España",2025-12-07,24.71
REC-523674,13062,madeleines coquilles,Tante Odile,400 g,France,2024-10-13,23.2
REC-762440,12750,Granola Gros éclats de Chocolat,"Granola, Kraft Foods, LU, Mondelez, Unilever",184 g (8 biscuits),"France,Martinique",2025-02-16,20.5
REC-327006,5636,"Petit Déj, Céréales et chocolat",Gerblé,200 g (4x 50 g ),France,2025-11-09,16.3
REC-175902,5418,Sablés Framboise Rooibos,Gerblé,150g,France,2024-10-27,1.68
REC-882686,5061,Sablissime chocolat au lait,Bjorg,200 g,France,2024-07-23,14.63
